priming,cor_type,cor, sub
loc,soc_cor,0.022925354868959507,351
loc,loc_cor,0.015536856314900663,352
loc,soc_cor,0.02451666853496193,352
loc,loc_cor,0.024335447362205484,353
loc,soc_cor,0.02906328440991437,353
loc,loc_cor,0.035707622512589056,354
loc,soc_cor,0.03564719090731062,354
soc,loc_cor,0.02152974253003118,355
soc,soc_cor,0.028260060290650976,355
soc,loc_cor,0.01015650163525238,356
soc,soc_cor,0.02982665769873898,356
soc,loc_cor,0.017129762040589882,357
soc,soc_cor,0.046633736400021344,357
soc,loc_cor,0.007380460425471878,358
soc,soc_cor,0.007266580962920327,358
soc,loc_cor,0.03897615538389302,359
soc,soc_cor,0.0395221049453947,359
soc,loc_cor,0.07004827871779029,360
soc,soc_cor,0.04202999662873332,360
soc,loc_cor,0.017061229914931697,361
soc,soc_cor,0.011750613353113119,361
soc,loc_cor,0.010405645489220117,362
soc,soc_cor,0.02501600148233886,362
np,loc_cor,0.021919669733675887,363
np,soc_cor,0.04856813214245333,363
np,loc_cor,0.0253689407883207,364
np,soc_cor,0.025953701406121278,364
np,loc_cor,0.03205781018322695,365
np,soc_cor,0.051958653253714064,365
np,loc_cor,0.017637688099423506,366
np,soc_cor,0.04624073787133294,366
np,loc_cor,0.029336629289756996,367
np,soc_cor,0.03282245741163159,367
np,loc_cor,0.02439385243805604,368
np,soc_cor,0.04262994617378007,368
np,loc_cor,0.03348527246719037,369
np,soc_cor,0.06182460400675871,369
loc,loc_cor,0.02882160225243022,370
loc,soc_cor,0.01455078411368291,370
loc,loc_cor,0.018740213279847956,371
loc,soc_cor,0.018017639016842595,371
loc,loc_cor,0.022233422874042858,372
loc,soc_cor,0.03243303983143349,372
loc,loc_cor,0.049780179978992936,373
loc,soc_cor,0.03016350680795271,373
loc,loc_cor,0.02536718892113532,374
loc,soc_cor,0.031435738321914486,374
loc,loc_cor,0.01958551516555055,375
loc,soc_cor,0.028361696747941048,375
loc,loc_cor,0.018689151505293895,376
loc,soc_cor,0.037072162982940325,376
soc,loc_cor,0.02886525955265473,377
soc,soc_cor,0.025966280156144744,377
soc,loc_cor,0.03459802836033575,378
soc,soc_cor,0.047091125041631966,378
soc,loc_cor,0.046791862493743085,379
soc,soc_cor,0.024506655888191765,379
soc,loc_cor,0.019505004714285876,380
soc,soc_cor,0.037762549932825115,380
soc,loc_cor,0.018420959871390218,381
soc,soc_cor,0.02606993553256783,381
soc,loc_cor,0.04613544816186707,382
soc,soc_cor,0.025210518862284384,382
soc,loc_cor,0.012151795402276792,383
soc,soc_cor,0.03146912452289316,383
